0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9
0.28420731,0.33638339,0.38908438,0.44507324,0.50281449,0.56673566,0.62968161,0.6896079,0.75399823
0.0640059,0.12077751,0.22606689,0.21439801,0.41079276,0.46995332,0.59422315,0.7000926,0.77347711
0.00987093,0.01101408,0.01225367,0.01339762,0.01491364,0.01654331,0.03440283,0.17435178,0.4253675
489.7306733,671.1234689,689.4895713,785.6300397,797.7973216,877.2472661,935.377749,1041.459672,1298.614557
68.90316534,70.58822584,78.88671827,89.57469726,95.13115883,80.15484381,95.77707624,104.2414556,77.89984107
0.96342707,1.25618815,1.31775355,1.72843289,2.09617305,2.71124244,3.26428199,3.94844508,3.54157138
