0.05406862,0.0361908,0.037215855,0.03287222,0.031049164,0.024410618,0.018929048,0.01463381,0.015651584,0.009567604
0.05794806,0.03488393,0.032614082,0.041707553,0.024734983,0.022899594,0.020646753,0.015569153,0.012765174,0.011429273
0.055060375,0.0427131,0.030532578,0.027325971,0.026300367,0.01998886,0.020054508,0.014789081,0.014817163,0.011269552
0.050995406,0.03482509,0.04214186,0.029259779,0.027351962,0.024904497,0.024011109,0.014202778,0.016529294,0.009532915
0.052793164,0.035353534,0.035649892,0.036336053,0.02842244,0.0253257,0.016383722,0.016379941,0.013124316,0.011187826
0.06098787,0.04349912,0.032852888,0.029019099,0.026015868,0.020322653,0.02114193,0.01486165,0.013291194,0.014066881
0.052661993,0.035315074,0.032956567,0.03114524,0.02571986,0.024597948,0.019280365,0.016117059,0.012569468,0.011695434
0.0498196,0.035046544,0.036248103,0.033397026,0.022838565,0.021012323,0.017538536,0.016952915,0.013377084,0.011213781
0.05769591,0.03640202,0.03338694,0.030287268,0.024521628,0.024135064,0.019648522,0.015150498,0.013245442,0.010644506
0.04891009,0.036259815,0.033821065,0.0287927,0.026671313,0.021012476,0.018955152,0.016044788,0.014317185,0.011963101
