0.428853989,0.417970896,0.409879684,0.450136423,0.437443972,0.427160025,0.414429188,0.538290262,0.412925959,0.418879986
0.449080467,0.432147741,0.561859608,0.442814112,0.452348232,0.464790344,0.454818964,0.542613983,0.450196028,0.415843487
0.42586112,0.423282146,0.438305616,0.418880224,0.414560795,0.529083967,0.414892673,0.42090559,0.41890049,0.422137499
0.399089575,0.391436338,0.392367363,0.391952276,0.390978813,0.39338994,0.396817684,0.396939039,0.500763893,0.393770933
0.42487812,0.398541927,0.403068304,0.51031208,0.389018774,0.393971682,0.397377253,0.393337488,0.393596172,0.393843889
0.409905195,0.398504496,0.394463778,0.394465208,0.398620367,0.401221991,0.50961113,0.402921677,0.39793539,0.398643494
0.522198677,0.393978357,0.410414219,0.525172472,0.429821491,0.415659428,0.415349483,0.413672924,0.428853273,0.519613028
0.422869682,0.395399332,0.395958662,0.501650572,0.392445087,0.400691748,0.394053936,0.388617039,0.389987946,0.39312458
0.403865099,0.393445015,0.403891563,0.39785409,0.401925802,0.39195323,0.506177664,0.394529343,0.389323711,0.392968655
0.399930477,0.508640051,0.398948908,0.395962238,0.434836149,0.390733957,0.39098525,0.392952681,0.395967245,0.390277863
