12.462373,0.169557,0.105140515,0.08524126,0.07084569,0.08567523,0.051385984,0.09872754,0.046480224,0.04549587
10.419908,0.14527793,0.102259636,0.10167717,0.08173218,0.0637638,0.0907645,0.051277447,0.055223837,0.048209414
13.370379,0.16310889,0.1486347,0.07539493,0.08128988,0.058795944,0.06319608,0.048309926,0.042711392,0.056248713
10.272562,0.14990664,0.091336995,0.07468701,0.069468945,0.068175204,0.082929544,0.051843047,0.043234568,0.076537974
7.946199,0.14399365,0.12102215,0.09086298,0.07215528,0.057247497,0.10176777,0.050217792,0.047211256,0.046509877
11.59713,0.1658501,0.11620734,0.080088176,0.06448656,0.06215025,0.121686175,0.06919972,0.075261205,0.047615472
11.874607,0.16134888,0.11121178,0.092346646,0.06793074,0.07050679,0.09877875,0.06893254,0.043137103,0.05886259
14.686253,0.15646657,0.100631975,0.09173416,0.07668152,0.06227919,0.07861208,0.049113255,0.05133852,0.08785243
13.691738,0.14428236,0.101137966,0.08899199,0.09384173,0.060008496,0.06562552,0.04835926,0.040988218,0.041380424
12.82686,0.15711625,0.13323732,0.09897234,0.07435002,0.071714915,0.058188953,0.059497632,0.04054695,0.047038842
13.282907,0.16954547,0.12140476,0.10419743,0.08315108,0.055223875,0.052881166,0.05026483,0.055487484,0.037732925
12.028574,0.1520659,0.10509361,0.08107905,0.07497461,0.05923529,0.05662251,0.058998164,0.115987845,0.06535161
11.296762,0.14755568,0.10345531,0.07375745,0.06662293,0.057270356,0.05561458,0.051408637,0.09801896,0.07463296
10.373709,0.15190619,0.09570681,0.07912363,0.07236158,0.06011929,0.05108037,0.046532154,0.059279423,0.057922535
10.707197,0.15090162,0.1343246,0.08175045,0.06584454,0.05643947,0.0903125,0.04903875,0.057658207,0.043919463
7.3327203,0.14178692,0.11275529,0.07424377,0.073797636,0.05906184,0.05092912,0.06253981,0.06255923,0.040926162
14.418766,0.24868792,0.17661346,0.092038564,0.08773882,0.0631701,0.16118808,0.07068921,0.041308984,0.037468635
13.365005,0.17885174,0.11048243,0.091514915,0.07624877,0.08156454,0.05185548,0.049554776,0.062231407,0.050738323
13.204028,0.17491692,0.10273537,0.10667903,0.07506752,0.058084704,0.05404573,0.09555105,0.055499945,0.051586732
13.233105,0.15139562,0.12817201,0.08536873,0.09601971,0.058141593,0.05576234,0.0499472,0.04867092,0.04079918
12.972268,0.14604515,0.10366376,0.0884384,0.07091038,0.076153524,0.082703,0.05006303,0.04689884,0.03877217
10.35942,0.14122249,0.09468038,0.079107255,0.07282577,0.060929026,0.053879496,0.06545069,0.039888438,0.04830861
9.919179,0.15518214,0.09636114,0.09275907,0.06619559,0.058788482,0.09077065,0.0467489,0.042929124,0.049232736
8.737725,0.15208031,0.09674082,0.08015602,0.08135596,0.060252544,0.08581239,0.08442364,0.111929506,0.044526607
10.141537,0.15879801,0.106299706,0.07771426,0.07089853,0.059055146,0.053839207,0.1016032,0.06236139,0.045582872
8.413258,0.14186038,0.09719695,0.08255581,0.08956341,0.08117638,0.055360183,0.053549256,0.09649382,0.042189237
