0.051886663,0.036579512,0.04430132,0.032228444,0.027635992,0.022858672,0.024233097,0.017957743,0.012023299,0.010889307
0.008698566,0.006492599,0.004337468,0.002936293,0.002932401,0.002933787,0.002936931,0.002938014,0.002940845,0.002937923
0.002942179,0.002940809,0.002940461,0.002941029,0.002938535,0.002939925,0.002942314,0.002939201,0.002944168,0.002940683
0.002939606,0.002942021,0.002937716,0.002937645,0.002938446,0.002942716,0.002937682,0.002940294,0.002940683,0.002941809
0.002938095,0.002941087,0.002939337,0.002940613,0.002941183,0.00294108,0.00294292,0.002942289,0.00293806,0.002942565
0.00293869,0.002941923,0.002941907,0.002940271,0.002940926,0.002942817,0.002941514,0.002939358,0.002943965,0.00293843
0.002938171,0.002942273,0.002942281,0.002942265,0.002940792,0.002939953,0.00294107,0.002941123,0.002939801,0.002937731
0.002939451,0.00293922,0.002942681,0.002938883,0.00293833,0.002942945,0.002944219,0.002938617,0.002942942,0.002942262
0.002942282,0.002938191,0.002941834,0.002942228,0.002942185,0.00293839,0.002938159,0.002938714,0.002941573,0.00294206
0.002940491,0.002943931,0.002942306,0.002940043,0.002941565,0.002942974,0.002942809,0.00294426,0.002940249,0.002936544
