0.417094293,0.384224387,0.362554983,0.426946769,0.414730386,,,,,
0.294623345,0.309572284,0.312333618,0.305889,0.31566891,,,,,
0.307490455,0.297548159,0.314073783,0.32090523,0.303875396,,,,,
0.392418036,0.412163183,0.377746877,0.386933512,0.404580463,,,,,
0.346239698,0.365852257,0.392117563,0.365145937,0.35984097,,,,,
0.306231278,0.302626673,0.313325686,0.320995764,0.326467911,0.304607986,0.320043498,0.318250443,0.319280774,0.304350137
0.3633337,0.344935293,0.34452737,0.358445936,0.387315457,0.364401869,0.361171976,0.369204621,0.395216482,0.362112124
0.329083732,0.340261983,0.306210404,0.313288574,0.33670538,0.312263536,0.306873647,0.31345221,0.307506623,0.31844707
0.353039555,0.344672754,0.364933474,0.360434276,0.347761187,0.377471506,0.366197112,0.357149579,0.35459127,0.372003541
0.29357471,0.292204977,0.321603218,0.299381562,0.301358456,0.333563882,0.308336515,0.313576867,0.298360165,0.314339765
0.308975521,0.307603146,0.323641093,0.31638411,0.318198128,0.310688371,0.316695238,0.313426647,0.326682068,0.327018936
0.306497644,0.307547016,0.32122557,0.307664883,0.300450537,0.323619356,0.324158465,0.333127017,0.313438625,0.311723071
0.321693377,0.306807249,0.313952884,0.332535427,0.334391307,0.309096156,0.323617502,0.325681024,0.32238008,0.333119907
0.328088722,0.33510363,0.327155314,0.319331385,0.30386772,0.309707413,0.323309729,0.298646961,0.31520804,0.314641201
0.352285265,0.336907483,0.301246324,0.315809311,0.311730691,0.306360959,0.29649148,0.314212319,0.309219786,0.306571168
